enrollment_id,resident_id,benefit_type,enrollment_date,activation_date,cancellation_date,monthly_fee
E04357,R01253,renters_insurance,2024-07-11,2024-07-19,,15
E04358,R01253,air_filter,2024-08-13,,,12
E04359,R01253,credit_building,2024-07-14,2024-07-25,,5
E04360,R01253,pest_control,2024-07-09,2024-07-10,,8
E04361,R01254,pest_control,2023-07-25,2023-07-31,,8
E04362,R01254,air_filter,2023-08-17,,,12
E04363,R01254,credit_building,2023-07-24,2023-07-25,2023-10-15,5
E04364,R01254,renters_insurance,2023-09-23,2023-10-01,,15
E04365,R01255,pest_control,2023-09-08,2023-09-14,,8
E04366,R01255,air_filter,2023-09-21,2023-09-21,,12
E04367,R01255,renters_insurance,2023-10-18,2023-10-22,,15
E04368,R01256,pest_control,2022-10-10,,,8
E04369,R01256,rewards_program,2022-10-17,2022-10-26,,0
E04370,R01257,pest_control,2023-01-04,,,8
E04371,R01257,renters_insurance,2023-01-06,2023-01-06,,15
E04372,R01257,rewards_program,2023-01-14,2023-01-23,2023-04-25,0
E04373,R01258,air_filter,2024-05-28,2024-06-03,2024-11-25,12
E04374,R01258,credit_building,2024-05-30,2024-05-31,,5
E04375,R01259,credit_building,2023-09-28,2023-10-11,2023-12-30,5
E04376,R01259,air_filter,2023-12-18,2023-12-21,,12
E04377,R01259,rewards_program,2023-10-16,,,0
E04378,R01259,pest_control,2023-10-08,,,8
E04379,R01259,renters_insurance,2023-10-19,2023-11-01,,15
E04380,R01260,rewards_program,2024-05-21,2024-06-02,2024-08-15,0
E04381,R01260,air_filter,2024-06-10,2024-06-13,,12
E04382,R01261,credit_building,2024-06-23,2024-07-06,,5
E04383,R01261,pest_control,2024-06-30,,,8
E04384,R01261,air_filter,2024-07-16,2024-07-30,,12
E04385,R01262,credit_building,2024-03-15,2024-03-26,,5
E04386,R01262,renters_insurance,2024-02-19,,,15
E04387,R01262,rewards_program,2024-02-20,2024-03-04,2024-05-07,0
E04388,R01262,air_filter,2024-02-23,2024-02-25,2024-06-21,12
E04389,R01263,pest_control,2022-09-20,2022-09-30,2023-01-08,8
E04390,R01263,air_filter,2022-10-09,2022-10-23,,12
E04391,R01263,renters_insurance,2022-10-03,2022-10-12,,15
E04392,R01263,credit_building,2022-09-15,2022-09-22,2023-02-07,5
E04393,R01263,rewards_program,2022-10-05,2022-10-16,,0
E04394,R01264,credit_building,2024-07-09,2024-07-19,,5
E04395,R01264,rewards_program,2024-06-30,2024-07-09,,0
E04396,R01264,pest_control,2024-07-17,,,8
E04397,R01264,air_filter,2024-06-27,2024-07-08,,12
E04398,R01265,pest_control,2022-08-18,,,8
E04399,R01265,renters_insurance,2022-08-26,,,15
E04400,R01266,air_filter,2023-07-11,2023-07-14,2023-08-07,12
E04401,R01266,rewards_program,2023-07-01,2023-07-11,,0
E04402,R01266,renters_insurance,2023-07-09,,,15
E04403,R01266,credit_building,2023-07-14,2023-07-23,,5
E04404,R01267,rewards_program,2024-06-21,2024-06-25,,0
E04405,R01267,pest_control,2024-06-10,2024-06-21,,8
E04406,R01267,air_filter,2024-06-22,,,12
E04407,R01267,credit_building,2024-06-20,2024-06-30,,5
E04408,R01268,pest_control,2023-03-11,,,8
E04409,R01268,air_filter,2023-02-27,2023-03-08,2023-07-23,12
E04410,R01268,credit_building,2023-02-17,,,5
E04411,R01269,credit_building,2024-11-06,2024-11-10,2025-01-20,5
E04412,R01269,rewards_program,2024-11-01,2024-11-12,,0
E04413,R01270,renters_insurance,2023-07-12,2023-07-15,2024-01-06,15
E04414,R01270,air_filter,2023-05-31,2023-06-02,2023-09-04,12
E04415,R01270,credit_building,2023-05-14,2023-05-22,2023-10-27,5
E04416,R01270,pest_control,2023-05-31,2023-05-31,2023-09-18,8
E04417,R01271,rewards_program,2024-10-05,2024-10-14,,0
E04418,R01271,pest_control,2024-09-30,2024-10-10,,8
E04419,R01271,credit_building,2024-10-05,2024-10-17,,5
E04420,R01271,renters_insurance,2024-10-01,2024-10-04,,15
E04421,R01272,rewards_program,2024-08-17,2024-08-22,,0
E04422,R01272,credit_building,2024-09-05,2024-09-16,,5
E04423,R01272,air_filter,2024-08-21,,,12
E04424,R01272,pest_control,2024-08-15,2024-08-20,2024-11-18,8
E04425,R01273,pest_control,2024-02-08,2024-02-17,,8
E04426,R01273,credit_building,2024-02-20,2024-03-05,,5
E04427,R01273,air_filter,2024-02-10,,,12
E04428,R01274,credit_building,2023-03-18,2023-03-28,,5
E04429,R01274,air_filter,2023-02-25,,,12
E04430,R01274,renters_insurance,2023-03-09,2023-03-16,,15
E04431,R01274,rewards_program,2023-03-08,,,0
E04432,R01274,pest_control,2023-03-02,,,8
E04433,R01275,rewards_program,2024-11-02,2024-11-06,,0
E04434,R01275,renters_insurance,2024-11-07,2024-11-16,,15
E04435,R01275,air_filter,2024-10-19,2024-10-23,2025-03-10,12
E04436,R01276,air_filter,2023-01-10,2023-01-12,,12
E04437,R01276,credit_building,2023-01-03,2023-01-09,,5
E04438,R01276,pest_control,2022-12-27,,,8
E04439,R01277,rewards_program,2022-11-08,2022-11-17,,0
E04440,R01277,pest_control,2022-12-06,2022-12-13,,8
E04441,R01278,credit_building,2023-06-18,2023-06-29,,5
E04442,R01278,air_filter,2023-06-07,2023-06-21,,12
E04443,R01278,rewards_program,2023-05-31,2023-06-11,,0
E04444,R01279,renters_insurance,2023-08-25,,,15
E04445,R01279,rewards_program,2023-08-29,2023-09-02,,0
E04446,R01279,air_filter,2023-09-24,2023-10-08,,12
E04447,R01279,credit_building,2023-10-13,2023-10-21,,5
E04448,R01280,air_filter,2022-09-18,,,12
E04449,R01280,pest_control,2022-09-21,,,8
E04450,R01280,credit_building,2022-09-21,2022-09-21,,5
E04451,R01280,rewards_program,2022-09-27,2022-10-04,,0
E04452,R01281,credit_building,2023-07-30,2023-08-09,2023-11-29,5
E04453,R01281,pest_control,2023-08-16,,,8
E04454,R01282,pest_control,2022-09-28,2022-09-28,,8
E04455,R01282,renters_insurance,2022-09-17,,,15
E04456,R01283,rewards_program,2022-11-15,2022-11-20,2023-03-21,0
E04457,R01283,pest_control,2022-09-18,2022-09-27,,8
E04458,R01283,air_filter,2022-09-14,2022-09-27,2022-11-05,12
E04459,R01283,credit_building,2022-09-28,2022-09-28,,5
E04460,R01283,renters_insurance,2022-11-28,2022-11-29,,15
E04461,R01284,air_filter,2023-09-28,,,12
E04462,R01284,credit_building,2023-10-04,2023-10-10,,5
E04463,R01284,rewards_program,2023-08-22,2023-09-02,,0
E04464,R01285,air_filter,2022-10-14,2022-10-23,,12
E04465,R01285,rewards_program,2022-09-16,2022-09-17,,0
E04466,R01285,renters_insurance,2022-10-03,,,15
E04467,R01285,pest_control,2022-09-26,,,8
E04468,R01285,credit_building,2022-09-28,2022-10-09,2023-02-26,5
E04469,R01286,credit_building,2022-11-12,,,5
E04470,R01286,pest_control,2022-11-18,,,8
E04471,R01286,renters_insurance,2022-10-29,2022-11-01,,15
E04472,R01286,air_filter,2022-11-14,,,12
E04473,R01287,rewards_program,2022-08-20,2022-09-03,,0
E04474,R01287,credit_building,2022-09-04,2022-09-18,,5
E04475,R01287,renters_insurance,2022-09-03,,,15
E04476,R01288,credit_building,2024-07-25,2024-07-25,,5
E04477,R01288,air_filter,2024-09-27,,,12
E04478,R01288,renters_insurance,2024-08-10,2024-08-20,,15
E04479,R01289,rewards_program,2023-03-01,2023-03-05,,0
E04480,R01289,air_filter,2023-01-10,,,12
E04481,R01289,pest_control,2022-12-24,2022-12-27,,8
E04482,R01290,pest_control,2022-11-16,,,8
E04483,R01290,air_filter,2022-12-11,2022-12-16,,12
E04484,R01290,credit_building,2022-11-27,2022-12-02,,5
E04485,R01290,rewards_program,2022-11-11,,,0
E04486,R01290,renters_insurance,2022-12-15,,,15
E04487,R01291,renters_insurance,2022-12-24,2022-12-24,,15
E04488,R01291,air_filter,2022-12-25,,,12
E04489,R01291,credit_building,2022-12-20,2022-12-25,2023-05-05,5
E04490,R01292,pest_control,2023-04-03,2023-04-16,,8
E04491,R01292,rewards_program,2023-04-03,2023-04-09,,0
E04492,R01292,renters_insurance,2023-04-10,2023-04-22,,15
E04493,R01292,credit_building,2023-03-30,2023-04-13,,5
E04494,R01293,credit_building,2024-08-30,2024-09-10,2024-10-28,5
E04495,R01293,pest_control,2024-07-02,,,8
E04496,R01293,renters_insurance,2024-07-06,,,15
E04497,R01294,renters_insurance,2022-10-13,,,15
E04498,R01294,rewards_program,2022-10-13,2022-10-26,,0
E04499,R01294,pest_control,2022-10-04,2022-10-05,2023-04-01,8
E04500,R01294,air_filter,2022-09-27,2022-10-09,,12
E04501,R01295,pest_control,2023-09-26,,,8
E04502,R01295,credit_building,2023-11-09,2023-11-18,,5
E04503,R01295,air_filter,2023-08-23,,,12
E04504,R01296,credit_building,2023-07-22,2023-07-25,,5
E04505,R01296,rewards_program,2023-07-04,2023-07-06,,0
E04506,R01296,pest_control,2023-07-02,,,8
E04507,R01297,pest_control,2024-10-13,,,8
E04508,R01297,rewards_program,2025-01-09,2025-01-09,2025-05-11,0
E04509,R01297,credit_building,2024-12-18,2025-01-01,,5
E04510,R01298,rewards_program,2024-07-21,,,0
E04511,R01298,renters_insurance,2024-09-17,2024-09-20,,15
E04512,R01298,credit_building,2024-09-10,2024-09-15,,5
E04513,R01298,air_filter,2024-07-14,2024-07-21,,12
E04514,R01299,air_filter,2023-01-03,2023-01-15,,12
E04515,R01299,renters_insurance,2023-01-25,2023-01-26,,15
E04516,R01299,credit_building,2022-12-18,2022-12-25,2023-01-24,5
E04517,R01299,pest_control,2023-02-03,,,8
E04518,R01299,rewards_program,2022-12-12,,,0
E04519,R01300,rewards_program,2022-11-04,2022-11-07,,0
E04520,R01300,air_filter,2022-09-26,2022-10-10,,12
E04521,R01300,credit_building,2022-09-25,2022-10-09,,5
E04522,R01301,credit_building,2023-02-04,2023-02-18,,5
E04523,R01301,rewards_program,2022-11-27,2022-12-03,,0
E04524,R01301,pest_control,2022-12-11,2022-12-21,2023-04-30,8
E04525,R01301,air_filter,2022-11-26,,,12
E04526,R01302,credit_building,2023-07-22,2023-08-03,,5
E04527,R01302,pest_control,2023-08-01,2023-08-04,2023-10-23,8
E04528,R01302,renters_insurance,2023-07-24,,,15
E04529,R01302,rewards_program,2023-10-17,2023-10-24,,0
E04530,R01303,air_filter,2022-12-15,,,12
E04531,R01303,rewards_program,2022-11-01,2022-11-13,,0
E04532,R01303,credit_building,2022-10-12,2022-10-18,2023-03-01,5
E04533,R01304,credit_building,2023-07-27,,,5
E04534,R01304,air_filter,2023-08-28,2023-08-29,,12
E04535,R01304,pest_control,2023-07-21,,,8
E04536,R01304,rewards_program,2023-07-20,2023-07-27,,0
E04537,R01305,pest_control,2024-05-31,,,8
E04538,R01305,credit_building,2024-05-28,2024-06-02,,5
E04539,R01305,air_filter,2024-06-07,,,12
E04540,R01306,rewards_program,2022-11-11,2022-11-12,,0
E04541,R01306,credit_building,2022-11-15,2022-11-16,,5
E04542,R01306,air_filter,2022-12-16,2022-12-21,,12
E04543,R01307,pest_control,2024-07-16,2024-07-28,2024-12-20,8
E04544,R01307,credit_building,2024-07-12,2024-07-18,,5
E04545,R01307,rewards_program,2024-08-05,2024-08-08,,0
E04546,R01307,air_filter,2024-07-16,2024-07-18,2024-11-17,12
E04547,R01308,renters_insurance,2022-09-27,2022-10-01,,15
E04548,R01308,air_filter,2022-09-05,2022-09-12,,12
E04549,R01308,credit_building,2022-10-08,2022-10-17,2023-01-23,5
E04550,R01309,pest_control,2023-06-27,2023-07-06,,8
E04551,R01309,renters_insurance,2023-07-18,,,15
E04552,R01310,renters_insurance,2022-12-07,2022-12-12,,15
E04553,R01310,air_filter,2022-11-27,2022-11-30,,12
E04554,R01310,pest_control,2022-12-07,2022-12-16,,8
E04555,R01310,credit_building,2022-12-07,,,5
E04556,R01310,rewards_program,2022-11-18,2022-11-26,,0
E04557,R01311,rewards_program,2023-07-28,2023-07-30,,0
E04558,R01311,air_filter,2023-07-01,,,12
E04559,R01312,pest_control,2023-10-06,2023-10-06,,8
E04560,R01312,renters_insurance,2023-09-26,2023-10-07,,15
E04561,R01312,credit_building,2023-10-15,2023-10-16,,5
E04562,R01312,air_filter,2023-10-02,2023-10-04,,12
E04563,R01313,credit_building,2023-11-05,2023-11-18,,5
E04564,R01313,rewards_program,2023-11-14,2023-11-17,2024-03-24,0
E04565,R01313,pest_control,2023-12-02,2023-12-06,,8
E04566,R01313,renters_insurance,2023-10-21,,,15
E04567,R01314,air_filter,2024-09-18,,,12
E04568,R01314,rewards_program,2024-09-15,2024-09-24,,0
E04569,R01314,pest_control,2024-08-28,,,8
E04570,R01315,air_filter,2024-03-10,2024-03-16,,12
E04571,R01315,pest_control,2024-03-16,2024-03-27,,8
E04572,R01316,renters_insurance,2023-08-31,2023-09-14,,15
E04573,R01316,air_filter,2023-09-03,2023-09-12,,12
E04574,R01316,rewards_program,2023-08-22,2023-08-26,,0
E04575,R01317,credit_building,2022-09-09,2022-09-21,,5
E04576,R01317,air_filter,2022-09-01,2022-09-05,,12
E04577,R01317,rewards_program,2022-11-04,,,0
E04578,R01317,renters_insurance,2022-09-16,2022-09-30,,15
E04579,R01317,pest_control,2022-09-24,2022-09-26,,8
E04580,R01318,pest_control,2024-05-25,2024-05-29,,8
E04581,R01318,air_filter,2024-04-16,2024-04-17,,12
E04582,R01319,rewards_program,2022-12-28,2023-01-03,,0
E04583,R01319,air_filter,2022-12-21,2022-12-21,2023-02-21,12
E04584,R01319,credit_building,2022-12-22,2023-01-03,,5
E04585,R01319,renters_insurance,2023-02-15,2023-02-18,,15
E04586,R01320,air_filter,2024-03-27,2024-04-08,,12
E04587,R01320,credit_building,2024-04-04,2024-04-16,,5
E04588,R01320,renters_insurance,2024-03-27,2024-03-30,,15
E04589,R01320,pest_control,2024-04-23,2024-04-25,,8
E04590,R01321,air_filter,2024-05-17,,,12
E04591,R01321,credit_building,2024-06-09,2024-06-11,,5
E04592,R01321,renters_insurance,2024-05-26,2024-05-30,,15
E04593,R01322,renters_insurance,2024-07-25,2024-08-05,,15
E04594,R01322,pest_control,2024-07-28,2024-07-29,,8
E04595,R01322,air_filter,2024-07-15,2024-07-16,2024-08-26,12
E04596,R01323,renters_insurance,2023-07-26,2023-07-28,,15
E04597,R01323,rewards_program,2023-07-09,2023-07-10,,0
E04598,R01323,pest_control,2023-07-14,2023-07-17,,8
E04599,R01323,air_filter,2023-07-06,2023-07-08,,12
E04600,R01324,credit_building,2023-12-15,2023-12-19,,5
E04601,R01324,rewards_program,2023-12-07,2023-12-17,2024-04-07,0
E04602,R01324,pest_control,2023-12-11,2023-12-19,,8
E04603,R01325,rewards_program,2023-07-22,2023-07-31,2023-10-14,0
E04604,R01325,renters_insurance,2023-07-11,2023-07-25,2023-10-27,15
E04605,R01325,pest_control,2023-07-13,,,8
E04606,R01326,renters_insurance,2024-08-27,2024-09-07,2024-10-15,15
E04607,R01326,credit_building,2024-10-25,2024-10-26,,5
E04608,R01326,rewards_program,2024-08-07,2024-08-08,,0
E04609,R01327,credit_building,2024-09-24,2024-09-26,,5
E04610,R01327,pest_control,2024-09-16,,,8
E04611,R01327,air_filter,2024-09-20,2024-09-30,,12
E04612,R01328,rewards_program,2023-07-27,2023-08-01,2024-01-21,0
E04613,R01328,pest_control,2023-08-24,2023-08-30,,8
E04614,R01329,credit_building,2023-05-19,2023-05-27,,5
E04615,R01329,renters_insurance,2023-05-08,2023-05-09,,15
E04616,R01329,air_filter,2023-04-14,2023-04-24,2023-06-29,12
E04617,R01329,pest_control,2023-03-20,2023-03-27,,8
E04618,R01330,pest_control,2024-06-13,2024-06-27,,8
E04619,R01330,credit_building,2024-07-01,2024-07-10,,5
E04620,R01330,rewards_program,2024-08-09,2024-08-23,,0
E04621,R01331,rewards_program,2023-06-04,2023-06-05,2023-10-16,0
E04622,R01331,air_filter,2023-06-19,,,12
E04623,R01331,renters_insurance,2023-06-11,2023-06-18,,15
E04624,R01332,pest_control,2022-09-15,2022-09-20,,8
E04625,R01332,air_filter,2022-09-14,,,12
E04626,R01332,rewards_program,2022-10-04,2022-10-11,,0
E04627,R01332,credit_building,2022-09-30,,,5
E04628,R01333,rewards_program,2023-01-20,2023-01-25,,0
E04629,R01333,air_filter,2023-01-09,,,12
E04630,R01333,pest_control,2023-01-09,2023-01-21,,8
E04631,R01333,credit_building,2023-01-06,2023-01-19,,5
E04632,R01334,renters_insurance,2022-09-07,2022-09-15,2022-12-23,15
E04633,R01334,pest_control,2022-08-28,,,8
E04634,R01334,rewards_program,2022-09-02,,,0
E04635,R01334,air_filter,2022-08-20,2022-08-24,,12
E04636,R01335,air_filter,2024-08-09,2024-08-12,,12
E04637,R01335,renters_insurance,2024-07-27,2024-08-05,,15
E04638,R01335,rewards_program,2024-10-08,2024-10-09,,0
E04639,R01336,pest_control,2024-07-04,2024-07-07,,8
E04640,R01336,air_filter,2024-06-17,2024-06-20,,12
E04641,R01336,credit_building,2024-06-12,2024-06-14,,5
E04642,R01337,renters_insurance,2024-09-16,2024-09-25,,15
E04643,R01337,pest_control,2024-09-20,,,8
E04644,R01337,credit_building,2024-09-05,2024-09-07,,5
E04645,R01337,air_filter,2024-09-08,2024-09-10,2024-11-04,12
E04646,R01338,rewards_program,2023-07-27,2023-07-28,,0
E04647,R01338,renters_insurance,2023-09-21,,,15
E04648,R01338,pest_control,2023-07-28,2023-07-30,2023-12-26,8
E04649,R01338,air_filter,2023-07-03,2023-07-13,,12
E04650,R01339,renters_insurance,2023-03-02,2023-03-03,,15
E04651,R01339,air_filter,2023-03-09,2023-03-12,,12
E04652,R01339,pest_control,2023-02-10,2023-02-10,,8
E04653,R01339,rewards_program,2023-02-24,2023-03-10,,0
E04654,R01339,credit_building,2023-03-06,2023-03-13,2023-05-17,5
E04655,R01340,renters_insurance,2023-07-15,2023-07-18,,15
E04656,R01340,air_filter,2023-08-07,2023-08-21,,12
E04657,R01341,air_filter,2023-12-29,2023-12-30,,12
E04658,R01341,renters_insurance,2023-11-29,2023-12-03,,15
E04659,R01341,pest_control,2023-12-05,2023-12-07,,8
E04660,R01342,renters_insurance,2023-10-13,2023-10-26,,15
E04661,R01342,air_filter,2023-11-22,,,12
E04662,R01342,credit_building,2023-11-25,2023-11-28,2023-10-18,5
E04663,R01343,credit_building,2022-08-24,2022-09-07,,5
E04664,R01343,pest_control,2022-08-14,,,8
E04665,R01343,rewards_program,2022-08-17,2022-08-29,,0
E04666,R01343,air_filter,2022-09-09,2022-09-12,,12
E04667,R01344,air_filter,2023-10-08,2023-10-12,,12
E04668,R01344,credit_building,2023-10-04,2023-10-12,,5
E04669,R01344,rewards_program,2023-10-01,2023-10-11,,0
E04670,R01344,pest_control,2023-10-11,2023-10-11,,8
E04671,R01345,credit_building,2022-11-09,2022-11-14,,5
E04672,R01345,rewards_program,2022-08-31,,,0
E04673,R01345,air_filter,2022-08-23,,,12
E04674,R01346,air_filter,2024-07-30,2024-07-30,,12
E04675,R01346,renters_insurance,2024-08-13,2024-08-14,,15
E04676,R01346,pest_control,2024-07-30,2024-08-08,,8
E04677,R01347,pest_control,2023-07-12,,,8
E04678,R01347,air_filter,2023-08-04,2023-08-08,,12
E04679,R01347,renters_insurance,2023-08-20,2023-08-26,,15
E04680,R01348,pest_control,2023-01-09,,,8
E04681,R01348,rewards_program,2022-12-29,2023-01-01,2023-02-22,0
E04682,R01348,credit_building,2022-12-19,2022-12-26,,5
E04683,R01348,air_filter,2023-01-07,,,12
E04684,R01348,renters_insurance,2022-12-17,,,15
E04685,R01349,renters_insurance,2024-08-10,2024-08-19,,15
E04686,R01349,credit_building,2024-08-14,2024-08-15,,5
E04687,R01349,air_filter,2024-08-04,,,12
E04688,R01349,pest_control,2024-08-25,2024-08-31,,8
E04689,R01350,rewards_program,2023-08-17,2023-08-30,,0
E04690,R01350,air_filter,2023-09-30,2023-10-08,,12
E04691,R01350,pest_control,2023-07-20,2023-08-01,2023-09-02,8
E04692,R01350,credit_building,2023-07-20,2023-07-30,,5
E04693,R01351,rewards_program,2022-12-21,2022-12-21,,0
E04694,R01351,credit_building,2022-11-17,,,5
E04695,R01351,renters_insurance,2022-10-23,2022-11-05,,15
E04696,R01351,pest_control,2022-11-01,,,8
E04697,R01352,renters_insurance,2022-09-15,,,15
E04698,R01352,rewards_program,2022-10-13,2022-10-21,,0
E04699,R01352,pest_control,2022-11-25,2022-11-30,,8
E04700,R01352,air_filter,2022-10-07,2022-10-16,,12
E04701,R01352,credit_building,2022-10-18,2022-10-20,,5
E04702,R01353,credit_building,2023-03-31,2023-04-10,,5
E04703,R01353,air_filter,2023-03-16,,,12
E04704,R01353,pest_control,2023-04-01,2023-04-13,,8
E04705,R01353,renters_insurance,2023-04-28,2023-05-08,,15
E04706,R01354,rewards_program,2024-10-29,,,0
E04707,R01354,pest_control,2024-08-25,,,8
E04708,R01354,credit_building,2024-08-30,2024-09-11,,5
E04709,R01355,pest_control,2023-08-27,2023-09-01,,8
E04710,R01355,air_filter,2023-08-30,2023-09-12,2024-02-24,12
E04711,R01355,renters_insurance,2023-08-23,2023-09-05,,15
E04712,R01355,credit_building,2023-08-20,2023-08-21,,5
E04713,R01355,rewards_program,2023-08-06,2023-08-19,,0
E04714,R01356,credit_building,2024-10-07,2024-10-21,,5
E04715,R01356,renters_insurance,2024-09-30,,,15
E04716,R01357,rewards_program,2022-10-22,,,0
E04717,R01357,renters_insurance,2022-10-25,,,15
E04718,R01357,pest_control,2023-01-02,,,8
E04719,R01357,credit_building,2022-10-25,2022-10-29,,5
E04720,R01358,credit_building,2024-08-04,2024-08-04,2025-01-14,5
E04721,R01358,pest_control,2024-08-06,,,8
E04722,R01358,renters_insurance,2024-07-10,,,15
E04723,R01358,air_filter,2024-07-28,2024-07-31,,12
E04724,R01359,credit_building,2023-10-02,2023-10-05,2024-03-12,5
E04725,R01359,air_filter,2023-08-06,2023-08-20,,12
E04726,R01359,renters_insurance,2023-08-12,2023-08-12,,15
E04727,R01359,rewards_program,2023-07-27,2023-08-09,,0
E04728,R01359,pest_control,2023-07-25,,,8
E04729,R01360,rewards_program,2024-10-14,,,0
E04730,R01360,credit_building,2024-10-27,2024-11-08,2025-02-18,5
E04731,R01361,air_filter,2022-09-20,,,12
E04732,R01361,pest_control,2022-10-16,2022-10-28,,8
E04733,R01361,credit_building,2022-10-15,2022-10-24,,5
E04734,R01361,rewards_program,2022-11-20,2022-12-04,,0
E04735,R01362,renters_insurance,2023-04-11,,,15
E04736,R01362,rewards_program,2023-01-30,2023-02-02,,0
E04737,R01362,air_filter,2023-02-15,2023-02-27,,12
E04738,R01362,credit_building,2023-01-23,2023-01-23,2023-05-02,5
E04739,R01362,pest_control,2023-03-24,2023-03-26,,8
E04740,R01363,credit_building,2024-07-24,2024-07-26,,5
