resident_id,property_id,lease_start_date,lease_end_date,move_out_date,rent_amount
R02338,P013,2023-05-11,2024-05-05,,2350
R02339,P013,2023-04-24,2024-04-18,,1800
R02340,P013,2023-01-05,2023-12-31,2023-09-24,1600
R02341,P013,2024-03-19,2024-09-15,2024-06-10,2350
R02342,P013,2023-01-26,2024-01-21,,2050
R02343,P013,2023-04-07,2024-04-01,,2600
R02344,P013,2024-06-09,2025-06-04,,1500
R02345,P013,2022-09-27,2023-09-22,,2500
R02346,P013,2023-11-17,2024-11-11,,1800
R02347,P013,2022-11-03,2023-10-29,2023-07-30,2050
R02348,P013,2023-12-10,2024-12-04,,1950
R02349,P013,2023-07-18,2024-07-12,2023-11-25,1650
R02350,P013,2024-06-23,2025-06-18,,1400
R02351,P013,2024-08-20,2025-08-15,,2550
R02352,P013,2024-07-05,2025-06-30,,2550
R02353,P013,2024-08-24,2025-08-19,,1600
R02354,P013,2023-12-16,2024-12-10,2024-05-22,1550
R02355,P013,2024-06-17,2025-06-12,,2100
R02356,P013,2022-10-21,2023-10-16,,1550
R02357,P013,2022-10-18,2023-10-13,,2600
R02358,P013,2022-10-14,2023-10-09,,1700
R02359,P013,2024-07-01,2025-06-26,2024-08-14,1950
R02360,P013,2022-10-24,2023-10-19,,1550
R02361,P013,2024-06-15,2025-06-10,,1950
R02362,P013,2023-10-14,2024-10-08,,2600
R02363,P013,2023-02-06,2024-02-01,,1950
R02364,P013,2022-10-26,2023-10-21,2023-02-23,1850
R02365,P013,2024-07-14,2025-07-09,,2500
R02366,P013,2024-10-28,2025-04-26,,1500
R02367,P013,2022-10-31,2023-10-26,,1550
R02368,P013,2023-09-20,2024-09-14,2023-10-31,1550
R02369,P013,2024-06-19,2025-06-14,,2450
R02370,P013,2023-10-07,2024-10-01,2024-04-05,2100
R02371,P013,2024-05-07,2025-05-02,,1550
R02372,P013,2023-12-15,2024-12-09,2024-05-05,2400
R02373,P013,2024-08-13,2025-02-09,,1950
R02374,P013,2022-11-17,2023-11-12,,1850
R02375,P013,2023-08-01,2024-07-26,,2050
R02376,P013,2022-11-11,2023-11-06,2023-07-28,2200
R02377,P013,2024-07-11,2025-07-06,2024-10-13,2300
R02378,P013,2023-04-13,2024-04-07,2023-05-28,2400
R02379,P013,2023-10-26,2024-10-20,,2050
R02380,P013,2022-12-13,2023-12-08,,1650
R02381,P013,2023-11-17,2024-11-11,,1750
R02382,P013,2022-10-05,2023-09-30,2023-05-02,2400
R02383,P013,2024-08-27,2025-08-22,,1800
R02384,P013,2024-03-11,2025-03-06,,1500
R02385,P013,2022-11-10,2023-11-05,,1400
R02386,P013,2024-08-03,2025-07-29,,1400
R02387,P013,2024-08-15,2025-08-10,,2600
R02388,P013,2023-03-21,2024-03-15,,1850
R02389,P013,2022-11-07,2023-11-02,2023-04-03,2000
R02390,P013,2023-08-09,2024-02-05,,1600
R02391,P013,2024-01-19,2025-01-13,,1550
R02392,P013,2023-11-04,2024-05-02,2024-01-25,1850
R02393,P013,2023-11-03,2024-05-01,2024-01-23,1950
R02394,P013,2022-11-11,2023-05-10,2023-02-12,1500
R02395,P013,2023-12-03,2024-11-27,,2050
R02396,P013,2023-11-21,2024-11-15,,1650
R02397,P013,2022-11-03,2023-10-29,2023-03-11,2350
R02398,P013,2022-10-14,2023-10-09,2023-07-03,2350
R02399,P013,2024-07-06,2025-07-01,,1800
R02400,P013,2022-10-26,2023-04-24,,2200
R02401,P013,2022-09-29,2023-09-24,,1400
R02402,P013,2023-03-03,2024-02-26,,1600
R02403,P013,2023-05-07,2024-05-01,,1950
R02404,P013,2024-07-10,2025-07-05,,2150
R02405,P013,2023-07-13,2024-07-07,2024-01-26,1800
R02406,P013,2022-11-17,2023-11-12,,2000
R02407,P013,2022-09-25,2023-09-20,,1650
R02408,P013,2022-12-16,2023-12-11,2023-07-25,2100
R02409,P013,2023-07-09,2024-07-03,,2350
R02410,P013,2022-10-04,2023-09-29,,1950
R02411,P013,2024-08-15,2025-08-10,,1450
R02412,P013,2024-04-14,2025-04-09,,2400
R02413,P013,2024-05-01,2024-10-28,,1900
R02414,P013,2023-09-12,2024-09-06,,1700
R02415,P013,2024-05-05,2025-04-30,,1550
R02416,P013,2022-11-06,2023-11-01,,2100
R02417,P013,2024-08-08,2025-08-03,,2000
R02418,P013,2023-08-17,2024-08-11,2024-06-24,2250
R02419,P013,2023-08-26,2024-08-20,,1500
R02420,P013,2024-09-14,2025-09-09,,2050
R02421,P013,2023-10-07,2024-10-01,,2150
R02422,P013,2023-01-09,2024-01-04,,1550
R02423,P013,2023-03-11,2024-03-05,2023-09-09,1750
R02424,P013,2024-01-01,2024-12-26,,2300
R02425,P013,2022-12-10,2023-06-08,,2000
R02426,P013,2022-12-17,2023-06-15,2023-02-08,2400
R02427,P013,2022-11-14,2023-11-09,2023-03-18,2550
R02428,P013,2023-05-25,2024-05-19,2023-08-25,1500
R02429,P013,2024-08-16,2025-08-11,,2000
R02430,P013,2023-08-15,2024-08-09,,2400
R02431,P013,2022-11-20,2023-05-19,,1750
R02432,P013,2022-11-05,2023-05-04,,1900
R02433,P013,2024-08-08,2025-08-03,2024-10-23,1700
R02434,P013,2024-09-12,2025-09-07,,2250
R02435,P013,2022-12-28,2023-06-26,2023-03-10,1450
R02436,P013,2022-09-26,2023-09-21,,2500
R02437,P013,2024-08-13,2025-08-08,,1650
R02438,P013,2022-09-30,2023-09-25,,1600
R02439,P013,2024-09-14,2025-09-09,2024-10-14,2450
R02440,P013,2022-10-28,2023-10-23,2023-01-06,2150
R02441,P013,2023-05-24,2024-05-18,,1500
R02442,P013,2023-09-23,2024-03-21,,2250
R02443,P013,2022-10-24,2023-10-19,,2500
R02444,P013,2022-09-25,2023-09-20,,2450
R02445,P013,2022-10-04,2023-09-29,,1900
R02446,P013,2022-11-25,2023-11-20,2023-03-05,1900
R02447,P013,2023-08-21,2024-08-15,,2200
R02448,P013,2022-12-08,2023-12-03,,2000
R02449,P013,2023-11-17,2024-11-11,,2000
R02450,P013,2022-10-02,2023-09-27,,2300
R02451,P013,2024-02-15,2025-02-09,,2550
R02452,P013,2022-10-03,2023-09-28,2023-06-24,2150
R02453,P013,2024-06-12,2025-06-07,2024-10-09,2250
R02454,P013,2022-10-01,2023-09-26,2023-08-27,2050
R02455,P013,2024-05-15,2025-05-10,2024-10-12,1550
R02456,P014,2024-05-14,2025-05-09,2024-09-04,1900
R02457,P014,2023-03-09,2024-03-03,,2350
R02458,P014,2024-06-22,2024-12-19,2024-11-08,1950
R02459,P014,2022-11-27,2023-05-26,2023-02-05,2000
R02460,P014,2022-10-18,2023-10-13,,2550
R02461,P014,2024-08-13,2025-08-08,,1950
R02462,P014,2024-08-23,2025-08-18,,1900
R02463,P014,2022-11-12,2023-11-07,,2700
R02464,P014,2024-04-01,2024-09-28,,2400
R02465,P014,2024-07-24,2025-07-19,,2700
R02466,P014,2022-10-05,2023-09-30,,2100
R02467,P014,2023-03-01,2024-02-24,,2250
R02468,P014,2023-01-09,2024-01-04,,1850
R02469,P014,2024-08-01,2025-07-27,,2350
R02470,P014,2024-01-28,2025-01-22,,1750
R02471,P014,2022-11-19,2023-11-14,,2050
R02472,P014,2022-11-18,2023-05-17,2023-04-03,1750
R02473,P014,2022-10-22,2023-10-17,,2750
R02474,P014,2023-12-09,2024-12-03,2024-02-22,2000
R02475,P014,2023-06-27,2024-06-21,,2700
R02476,P014,2023-11-25,2024-11-19,,2550
R02477,P014,2023-02-22,2024-02-17,2023-10-17,2600
R02478,P014,2022-11-24,2023-11-19,,1800
R02479,P014,2023-07-08,2024-07-02,,2700
R02480,P014,2023-06-24,2023-12-21,2023-08-30,2200
R02481,P014,2024-02-09,2025-02-03,,2650
R02482,P014,2024-09-15,2025-09-10,,2400
R02483,P014,2022-10-23,2023-10-18,,2200
R02484,P014,2024-06-09,2025-06-04,,1650
R02485,P014,2024-06-11,2025-06-06,,1750
R02486,P014,2023-09-19,2024-09-13,,2150
R02487,P014,2023-02-01,2024-01-27,,2650
R02488,P014,2022-11-03,2023-10-29,,2550
R02489,P014,2024-07-10,2025-07-05,,1700
R02490,P014,2023-01-02,2023-12-28,,2500
R02491,P014,2022-10-01,2023-09-26,2023-07-04,2650
R02492,P014,2022-10-23,2023-10-18,,2400
R02493,P014,2024-10-18,2025-10-13,,1700
R02494,P014,2024-04-24,2025-04-19,,2500
R02495,P014,2022-10-31,2023-10-26,,1950
R02496,P014,2024-07-14,2025-07-09,,1750
R02497,P014,2023-11-20,2024-11-14,2024-07-21,2500
R02498,P014,2023-08-11,2024-08-05,,1800
R02499,P014,2024-08-09,2025-02-05,,2450
R02500,P014,2022-10-20,2023-10-15,,2600
R02501,P014,2023-07-13,2024-07-07,,2250
R02502,P014,2022-11-14,2023-11-09,,2650
R02503,P014,2024-05-12,2025-05-07,,2250
R02504,P014,2023-06-18,2023-12-15,,2800
R02505,P014,2023-02-05,2024-01-31,2023-04-13,2050
R02506,P014,2022-10-09,2023-10-04,,2500
R02507,P014,2023-01-28,2024-01-23,,2200
R02508,P014,2024-01-26,2025-01-20,,2400
R02509,P014,2023-10-03,2024-03-31,,2600
R02510,P014,2022-11-22,2023-11-17,,2350
R02511,P014,2024-05-02,2024-10-29,2024-10-28,2500
R02512,P014,2024-06-23,2024-12-20,,1900
R02513,P014,2024-02-24,2025-02-18,,1800
R02514,P014,2022-12-21,2023-12-16,2023-10-25,2050
R02515,P014,2024-05-01,2025-04-26,,2550
R02516,P014,2024-03-03,2024-08-30,2024-05-17,2550
R02517,P014,2022-10-14,2023-04-12,,1600
R02518,P014,2024-06-02,2025-05-28,,2050
R02519,P014,2023-07-06,2024-06-30,,2450
R02520,P014,2023-10-22,2024-10-16,,2650
R02521,P014,2024-02-05,2025-01-30,,1850
R02522,P014,2022-11-22,2023-11-17,,2400
R02523,P014,2024-08-07,2025-08-02,,2050
R02524,P014,2023-08-19,2024-08-13,2023-09-26,2650
R02525,P014,2023-06-23,2024-06-17,,2300
R02526,P014,2023-10-05,2024-04-02,,2300
R02527,P014,2022-11-07,2023-11-02,,2600
R02528,P014,2024-09-20,2025-09-15,,2150
R02529,P014,2022-10-30,2023-10-25,,1850
R02530,P014,2023-07-28,2024-07-22,,2150
R02531,P014,2024-06-17,2024-12-14,2024-10-20,2600
R02532,P014,2022-11-06,2023-11-01,2023-10-30,2700
R02533,P014,2022-11-12,2023-11-07,,2200
R02534,P014,2022-12-21,2023-12-16,2023-12-07,2350
R02535,P014,2024-07-19,2025-07-14,,2400
R02536,P014,2024-06-05,2025-05-31,,2500
R02537,P014,2024-05-20,2025-05-15,,1700
R02538,P014,2022-10-11,2023-10-06,,2650
R02539,P014,2022-10-31,2023-10-26,,1950
R02540,P014,2024-08-04,2025-07-30,,1850
R02541,P014,2024-09-25,2025-09-20,,1700
R02542,P014,2022-10-03,2023-09-28,2022-12-02,1700
R02543,P014,2023-09-20,2024-09-14,2023-11-27,1600
R02544,P014,2022-10-29,2023-10-24,,2600
R02545,P014,2024-07-07,2025-07-02,,2300
R02546,P014,2024-04-07,2025-04-02,2024-07-12,2250
R02547,P014,2024-08-07,2025-02-03,,1600
R02548,P014,2024-10-04,2025-09-29,,1800
R02549,P014,2022-11-06,2023-11-01,,1700
R02550,P014,2023-03-24,2024-03-18,,2750
R02551,P014,2024-06-07,2025-06-02,,2500
R02552,P014,2023-07-12,2024-07-06,,2450
R02553,P014,2022-11-15,2023-11-10,,2200
R02554,P014,2022-11-20,2023-11-15,,1750
R02555,P014,2022-11-08,2023-11-03,,1600
R02556,P014,2022-11-10,2023-11-05,,2000
R02557,P014,2023-08-03,2024-07-28,,1850
R02558,P014,2023-02-19,2024-02-14,,2400
R02559,P014,2024-06-13,2025-06-08,2024-10-10,2450
R02560,P014,2024-09-19,2025-09-14,,2000
R02561,P014,2024-01-11,2025-01-05,,1900
R02562,P014,2023-11-02,2024-04-30,,2450
R02563,P014,2024-05-25,2025-05-20,2024-08-07,1650
R02564,P014,2022-11-30,2023-11-25,,2550
R02565,P014,2024-08-26,2025-02-22,,1700
R02566,P014,2023-07-20,2024-07-14,,2450
R02567,P014,2023-12-09,2024-12-03,,1750
R02568,P014,2022-11-11,2023-11-06,,2350
R02569,P014,2023-09-08,2024-03-06,,1650
R02570,P014,2022-11-26,2023-11-21,,2550
R02571,P014,2023-08-24,2024-02-20,,2350
R02572,P014,2022-11-14,2023-05-13,,2700
R02573,P014,2023-07-04,2024-06-28,2024-05-14,2550
R02574,P014,2023-06-11,2024-06-05,,1650
R02575,P014,2022-10-01,2023-09-26,2023-08-12,2750
R02576,P014,2024-07-26,2025-01-22,2024-10-09,2750
R02577,P014,2022-11-03,2023-05-02,,2300
R02578,P014,2022-10-23,2023-10-18,,1950
R02579,P014,2023-02-13,2024-02-08,,1750
R02580,P014,2024-01-09,2025-01-03,2024-09-25,1900
R02581,P014,2023-08-27,2024-08-21,,1950
R02582,P014,2023-08-12,2024-08-06,,2050
R02583,P014,2024-04-09,2025-04-04,,2450
R02584,P014,2024-02-12,2025-02-06,2024-06-17,2700
R02585,P014,2024-06-03,2025-05-29,,1800
R02586,P014,2024-03-24,2025-03-19,,1750
R02587,P014,2023-08-26,2024-02-22,2023-10-13,1950
R02588,P014,2024-06-25,2025-06-20,,1750
R02589,P014,2022-10-18,2023-10-13,,2200
R02590,P014,2023-10-03,2024-03-31,2024-03-15,2550
R02591,P014,2023-07-28,2024-07-22,2023-12-12,2300
R02592,P014,2022-10-12,2023-10-07,,2450
R02593,P014,2022-10-02,2023-09-27,2023-09-09,2150
R02594,P014,2022-12-25,2023-12-20,2023-03-10,2000
R02595,P014,2024-03-01,2025-02-24,,2550
R02596,P014,2023-10-26,2024-10-20,2024-04-27,2750
R02597,P014,2022-11-18,2023-11-13,,2750
R02598,P014,2024-04-18,2025-04-13,,2500
R02599,P014,2024-07-17,2025-07-12,,2200
R02600,P014,2023-09-08,2024-03-06,2024-01-12,1600
R02601,P014,2023-09-09,2024-03-07,,1950
R02602,P014,2024-04-19,2025-04-14,,2550
R02603,P014,2023-06-22,2024-06-16,,2600
R02604,P014,2024-01-10,2025-01-04,,2100
R02605,P014,2023-10-15,2024-10-09,2024-05-10,2300
R02606,P014,2022-10-31,2023-10-26,,2450
R02607,P014,2022-11-30,2023-05-29,,2550
R02608,P014,2024-05-03,2025-04-28,2024-07-21,2000
R02609,P014,2023-04-16,2023-10-13,,2600
R02610,P014,2022-11-11,2023-05-10,2022-12-15,1750
R02611,P014,2024-01-22,2025-01-16,,2300
R02612,P014,2024-05-18,2025-05-13,,1650
R02613,P014,2024-10-09,2025-04-07,,2150
R02614,P014,2024-08-20,2025-08-15,,1750
R02615,P014,2022-11-02,2023-05-01,,1900
R02616,P014,2023-07-27,2024-07-21,,2250
R02617,P014,2022-10-10,2023-04-08,,2100
R02618,P014,2024-08-11,2025-08-06,,2600
R02619,P014,2023-07-10,2024-07-04,,1850
R02620,P014,2023-01-05,2023-12-31,,1600
R02621,P014,2022-10-21,2023-10-16,,2800
R02622,P014,2024-06-19,2025-06-14,,1900
R02623,P014,2023-10-02,2024-09-26,,1800
R02624,P014,2023-09-21,2024-03-19,2024-02-17,1700
R02625,P014,2022-11-10,2023-11-05,,2250
R02626,P014,2024-08-28,2025-08-23,,1650
R02627,P014,2024-06-17,2025-06-12,,2100
R02628,P014,2023-03-19,2024-03-13,,1950
R02629,P014,2023-04-25,2024-04-19,,1950
R02630,P014,2023-05-04,2024-04-28,,2300
R02631,P014,2024-10-14,2025-10-09,,2150
R02632,P014,2024-06-12,2025-06-07,,2550
R02633,P014,2022-10-15,2023-10-10,,1800
R02634,P014,2024-04-14,2025-04-09,,2650
R02635,P014,2022-10-19,2023-10-14,,1750
R02636,P014,2022-10-10,2023-10-05,,2600
R02637,P014,2022-12-15,2023-06-13,2023-01-29,1750
R02638,P014,2023-04-18,2024-04-12,,2350
R02639,P014,2024-02-28,2024-08-26,2024-05-19,2250
R02640,P014,2022-10-03,2023-04-01,2023-03-31,2400
R02641,P014,2023-11-12,2024-05-10,,2700
R02642,P014,2024-04-10,2024-10-07,,2100
R02643,P014,2024-07-04,2025-06-29,,1650
R02644,P014,2022-10-12,2023-10-07,2023-02-25,2250
R02645,P014,2024-06-27,2025-06-22,,2800
R02646,P014,2023-08-24,2024-08-18,,2800
R02647,P014,2024-09-17,2025-03-16,2024-11-02,1600
R02648,P014,2024-07-22,2025-07-17,,2200
R02649,P014,2023-06-17,2024-06-11,2023-10-19,2000
R02650,P014,2022-10-22,2023-04-20,,2400
R02651,P014,2024-07-28,2025-07-23,,2050
R02652,P014,2023-06-25,2024-06-19,2024-05-24,1800
R02653,P014,2022-11-24,2023-11-19,,2750
R02654,P014,2022-11-06,2023-11-01,2023-05-01,2100
R02655,P014,2022-10-08,2023-10-03,,2350
R02656,P014,2023-04-06,2024-03-31,2023-12-13,2000
R02657,P014,2024-08-08,2025-08-03,,1800
R02658,P014,2022-11-02,2023-10-28,,1600
R02659,P014,2024-09-18,2025-09-13,,1900
R02660,P014,2022-10-02,2023-09-27,2022-11-11,2050
R02661,P014,2024-06-15,2025-06-10,,2300
R02662,P014,2023-11-23,2024-11-17,,1750
R02663,P014,2023-11-16,2024-11-10,,1800
R02664,P014,2023-08-04,2024-07-29,,1700
R02665,P014,2024-08-24,2025-02-20,,1850
R02666,P014,2024-05-15,2025-05-10,,2400
R02667,P014,2024-08-23,2025-08-18,,1650
R02668,P014,2023-02-23,2024-02-18,,2100
R02669,P014,2022-11-22,2023-11-17,2023-05-16,2600
R02670,P014,2022-12-21,2023-06-19,2023-03-07,1800
R02671,P014,2024-05-08,2025-05-03,,2000
R02672,P014,2023-03-27,2024-03-21,2023-08-19,2350
R02673,P014,2023-02-21,2024-02-16,2023-07-26,2400
R02674,P014,2024-08-01,2025-07-27,,2350
R02675,P014,2024-07-23,2025-07-18,,2250
R02676,P014,2024-04-13,2025-04-08,,1950
R02677,P014,2024-05-17,2025-05-12,,1850
R02678,P014,2023-10-10,2024-10-04,2024-01-07,2350
R02679,P014,2024-06-12,2025-06-07,,2050
R02680,P014,2022-11-18,2023-11-13,,2300
R02681,P014,2023-04-14,2023-10-11,,2300
R02682,P014,2023-08-12,2024-08-06,2023-11-06,2700
R02683,P014,2022-11-16,2023-11-11,,2350
R02684,P014,2024-06-08,2024-12-05,,2000
R02685,P014,2024-03-28,2025-03-23,,1650
R02686,P014,2024-08-09,2025-08-04,,2250
R02687,P014,2023-10-14,2024-10-08,2024-06-10,1650
R02688,P014,2023-07-08,2024-07-02,,1650
R02689,P014,2023-06-08,2024-06-02,,1850
R02690,P014,2024-03-21,2024-09-17,,2550
R02691,P014,2024-05-20,2025-05-15,,2750
R02692,P014,2022-11-03,2023-10-29,,2100
R02693,P014,2023-09-18,2024-03-16,,1650
R02694,P014,2024-03-18,2025-03-13,,1850
R02695,P014,2024-06-23,2025-06-18,,1850
R02696,P014,2023-05-07,2024-05-01,,1950
R02697,P014,2022-11-18,2023-11-13,,1750
R02698,P014,2024-06-16,2024-12-13,,2050
R02699,P014,2023-01-21,2024-01-16,,1950
R02700,P014,2022-11-22,2023-11-17,2023-10-05,2600
R02701,P014,2023-02-24,2024-02-19,,1700
R02702,P014,2022-11-15,2023-11-10,2023-02-10,2250
R02703,P014,2022-11-04,2023-10-30,,1800
R02704,P014,2022-10-26,2023-10-21,2023-01-19,2550
R02705,P014,2023-09-14,2024-09-08,,1600
R02706,P014,2023-05-07,2023-11-03,2023-09-09,2600
R02707,P014,2024-06-10,2025-06-05,,1950
R02708,P014,2023-07-16,2024-07-10,,2700
R02709,P014,2024-06-13,2024-12-10,,2350
R02710,P014,2024-06-12,2025-06-07,,2700
R02711,P014,2022-10-02,2023-09-27,,1950
R02712,P014,2023-06-19,2023-12-16,2023-07-26,2050
R02713,P014,2023-03-21,2024-03-15,,1750
R02714,P014,2024-03-28,2025-03-23,,2500
R02715,P014,2022-11-09,2023-11-04,2023-10-30,2400
R02716,P014,2024-08-25,2025-08-20,,2800
R02717,P014,2023-04-10,2024-04-04,2023-05-12,1800
R02718,P014,2022-11-08,2023-11-03,2023-04-12,1600
R02719,P014,2023-08-25,2024-08-19,,2350
R02720,P014,2024-06-21,2025-06-16,,2300
R02721,P014,2024-06-18,2025-06-13,,2750
R02722,P014,2022-12-14,2023-12-09,2023-06-09,2200
R02723,P014,2022-11-06,2023-11-01,,1750
R02724,P014,2022-10-08,2023-04-06,,2250
R02725,P014,2023-03-26,2024-03-20,2024-02-12,1800
R02726,P014,2024-09-14,2025-09-09,,2050
R02727,P014,2022-11-16,2023-11-11,,2650
R02728,P014,2023-07-20,2024-07-14,,2500
R02729,P014,2024-03-10,2025-03-05,,1900
R02730,P015,2024-07-16,2025-07-11,,2300
R02731,P015,2024-08-28,2025-08-23,,2050
R02732,P015,2024-08-16,2025-02-12,,2450
R02733,P015,2022-10-10,2023-10-05,2023-06-30,2100
R02734,P015,2022-10-18,2023-10-13,,1950
R02735,P015,2022-10-20,2023-04-18,2023-01-17,2800
R02736,P015,2024-09-12,2025-09-07,,2100
R02737,P015,2023-05-28,2024-05-22,,2950
R02738,P015,2023-06-25,2024-06-19,,2200
R02739,P015,2024-07-22,2025-07-17,,2700
R02740,P015,2022-10-27,2023-10-22,,2700
R02741,P015,2022-11-16,2023-11-11,2023-08-28,2400
R02742,P015,2023-07-28,2024-07-22,,2200
R02743,P015,2024-09-22,2025-09-17,,2100
R02744,P015,2022-10-23,2023-04-21,,3050
R02745,P015,2024-02-06,2025-01-31,,1800
R02746,P015,2023-02-02,2023-08-01,,3050
R02747,P015,2023-06-16,2024-06-10,2023-11-22,2600
R02748,P015,2022-11-03,2023-10-29,,2900
R02749,P015,2023-06-27,2024-06-21,,2600
R02750,P015,2022-12-27,2023-12-22,,2050
R02751,P015,2024-08-23,2025-02-19,,2450
R02752,P015,2024-06-23,2025-06-18,,2850
R02753,P015,2022-11-20,2023-11-15,,1800
R02754,P015,2023-10-25,2024-10-19,,2950
R02755,P015,2023-04-18,2024-04-12,2024-03-11,2100
R02756,P015,2023-06-24,2024-06-18,,2100
R02757,P015,2023-06-07,2023-12-04,,2250
R02758,P015,2023-02-12,2024-02-07,,2600
R02759,P015,2022-11-20,2023-11-15,,2550
R02760,P015,2023-01-23,2024-01-18,,2200
R02761,P015,2024-01-19,2025-01-13,,3150
R02762,P015,2024-10-20,2025-10-15,,2550
R02763,P015,2022-11-20,2023-11-15,2023-04-08,3050
R02764,P015,2022-11-18,2023-11-13,,2000
R02765,P015,2024-08-28,2025-08-23,,1900
R02766,P015,2023-10-04,2024-04-01,2024-02-28,2800
R02767,P015,2024-01-04,2024-12-29,2024-10-18,2200
R02768,P015,2022-10-24,2023-04-22,,3100
R02769,P015,2024-09-11,2025-09-06,,2050
R02770,P015,2024-08-12,2025-08-07,,2850
R02771,P015,2023-06-22,2024-06-16,,1900
R02772,P015,2022-11-17,2023-05-16,,2200
R02773,P015,2022-10-27,2023-10-22,2023-05-13,2900
R02774,P015,2024-06-21,2025-06-16,,3100
R02775,P015,2022-11-01,2023-04-30,,2500
R02776,P015,2024-08-03,2025-07-29,,2500
R02777,P015,2022-10-21,2023-10-16,2023-06-23,2050
R02778,P015,2023-07-01,2024-06-25,2023-12-21,3050
R02779,P015,2022-11-08,2023-05-07,2023-05-02,2950
R02780,P015,2022-11-20,2023-11-15,,3150
R02781,P015,2022-10-24,2023-04-22,,1850
R02782,P015,2023-08-06,2024-07-31,,2700
R02783,P015,2023-06-27,2024-06-21,,3200
R02784,P015,2022-10-26,2023-10-21,2023-08-19,2200
R02785,P015,2022-11-02,2023-10-28,,2800
R02786,P015,2024-06-21,2025-06-16,,2050
R02787,P015,2022-12-19,2023-12-14,2023-03-21,2650
R02788,P015,2024-03-23,2025-03-18,2024-10-17,2800
R02789,P015,2024-08-07,2025-08-02,,2600
R02790,P015,2024-08-26,2025-08-21,,2600
R02791,P015,2022-10-26,2023-04-24,2023-02-03,1950
R02792,P015,2024-07-06,2025-07-01,,2500
R02793,P015,2024-05-19,2025-05-14,,2700
R02794,P015,2022-11-19,2023-11-14,,3200
R02795,P015,2022-10-31,2023-10-26,,3200
R02796,P015,2022-10-29,2023-10-24,,2650
R02797,P015,2022-11-15,2023-11-10,,2500
R02798,P015,2024-07-14,2025-07-09,,2550
R02799,P015,2022-11-17,2023-11-12,2023-06-09,2850
R02800,P015,2023-05-08,2024-05-02,2023-07-17,3200
R02801,P015,2024-02-14,2025-02-08,2024-05-01,2700
R02802,P015,2023-07-06,2024-06-30,2023-08-17,2250
R02803,P015,2024-10-17,2025-10-12,,2700
R02804,P015,2022-11-29,2023-11-24,,1900
R02805,P015,2023-09-05,2024-08-30,,2500
R02806,P015,2023-03-01,2024-02-24,,2100
R02807,P015,2022-10-21,2023-10-16,,2100
R02808,P015,2023-02-08,2024-02-03,,2650
R02809,P015,2023-01-06,2024-01-01,,2550
R02810,P015,2024-07-23,2025-07-18,,2550
R02811,P015,2024-05-15,2025-05-10,,3000
R02812,P015,2022-11-27,2023-11-22,2023-11-15,2400
R02813,P015,2023-11-27,2024-11-21,,3150
R02814,P015,2023-07-18,2024-01-14,2024-01-08,2550
R02815,P015,2024-08-19,2025-02-15,2024-10-20,3200
R02816,P015,2024-03-08,2025-03-03,,2300
R02817,P015,2024-08-20,2025-08-15,,2400
R02818,P015,2022-11-10,2023-11-05,2023-04-13,2100
R02819,P015,2023-06-11,2024-06-05,,2050
R02820,P015,2023-03-10,2024-03-04,,3100
R02821,P015,2023-01-14,2024-01-09,,2400
R02822,P015,2024-06-04,2025-05-30,,1900
R02823,P015,2023-08-04,2024-07-29,2023-11-14,2400
R02824,P015,2022-11-15,2023-11-10,2023-10-25,2850
R02825,P015,2023-01-21,2024-01-16,2023-08-24,2400
R02826,P015,2023-09-10,2024-09-04,,2950
R02827,P015,2024-02-26,2025-02-20,,2500
R02828,P015,2024-05-16,2025-05-11,,3150
R02829,P015,2024-10-04,2025-09-29,,2450
R02830,P015,2024-08-28,2025-08-23,,2000
R02831,P015,2022-11-16,2023-11-11,,2600
R02832,P015,2024-08-15,2025-08-10,,2500
R02833,P015,2023-01-28,2024-01-23,2023-05-13,2350
R02834,P015,2022-12-22,2023-12-17,2023-11-15,2450
R02835,P015,2023-08-25,2024-08-19,2024-04-03,2650
R02836,P015,2023-03-12,2024-03-06,2023-06-08,2500
R02837,P015,2023-05-02,2024-04-26,,2350
R02838,P015,2024-01-24,2025-01-18,,2050
R02839,P015,2022-11-25,2023-05-24,,2550
R02840,P015,2023-11-12,2024-11-06,,2900
R02841,P015,2024-04-27,2025-04-22,,2950
R02842,P015,2024-07-02,2024-12-29,2024-08-14,2350
R02843,P015,2022-11-19,2023-11-14,,1950
R02844,P015,2023-07-24,2024-01-20,,2800
R02845,P015,2024-04-13,2024-10-10,,2950
R02846,P015,2023-08-24,2024-08-18,2024-04-04,3100
R02847,P015,2023-12-26,2024-12-20,,2200
R02848,P015,2023-08-18,2024-08-12,,2150
R02849,P015,2024-08-12,2025-08-07,,2100
R02850,P015,2023-05-23,2024-05-17,,2200
R02851,P015,2024-07-20,2025-07-15,,2050
R02852,P015,2024-04-01,2025-03-27,,1800
R02853,P015,2023-08-09,2024-08-03,,2750
R02854,P015,2024-05-08,2025-05-03,,2900
R02855,P015,2023-04-20,2024-04-14,2023-10-01,2900
R02856,P015,2024-08-19,2025-08-14,,2750
R02857,P015,2023-07-16,2024-07-10,,1800
R02858,P015,2023-06-12,2024-06-06,,2000
R02859,P015,2023-10-16,2024-10-10,,2900
R02860,P015,2022-11-04,2023-05-03,,3150
R02861,P015,2024-10-21,2025-10-16,,2350
R02862,P015,2022-11-02,2023-10-28,2023-06-20,3000
